commodity,location,year,irrigated,non_irr,total
SWEET CORN,16047,2002,2644,0,2644
TOMATOES,16047,2002,1,0,1
VEGETABLE TOTALS,16047,2002,2704,0,2704
WHEAT,16047,2002,2179,0,2179
BARLEY,16049,2002,0,22807,22807
CANOLA,16049,2002,0,8792,8792
GRASSES & LEGUMES TOTALS,16049,2002,5446,0,5446
HAY,16049,2002,513,24759,25272
HAY & HAYLAGE,16049,2002,588,38521,39109
HAYLAGE,16049,2002,0,838,838
OATS,16049,2002,0,2850,2850
PEAS,16049,2002,0,2254,2254
TOMATOES,16049,2002,1,0,1
VEGETABLE TOTALS,16049,2002,8,0,8
WHEAT,16049,2002,0,55036,55036
BARLEY,16051,2002,37656,0,37656
CORN,16051,2002,3047,0,3047
HAY,16051,2002,92813,1931,94744
HAY & HAYLAGE,16051,2002,95768,2190,97958
HAYLAGE,16051,2002,2600,0,2600
OATS,16051,2002,567,0,567
POTATOES,16051,2002,27788,0,27788
BARLEY,16053,2002,23127,0,23127
CORN,16053,2002,19325,0,19325
GRASSES & LEGUMES TOTALS,16053,2002,458,0,458
HAY,16053,2002,36380,461,36841
HAY & HAYLAGE,16053,2002,40383,556,40939
HAYLAGE,16053,2002,5479,0,5479
PEAS,16053,2002,243,0,243
POTATOES,16053,2002,12199,0,12199
SUGARBEETS,16053,2002,12990,0,12990
VEGETABLE TOTALS,16053,2002,337,0,337
WHEAT,16053,2002,6177,17,6194
BARLEY,16055,2002,0,495,495
BERRY TOTALS,16055,2002,3,0,3
GRASSES & LEGUMES TOTALS,16055,2002,18964,0,18964
HAY,16055,2002,1668,5526,7194
HAY & HAYLAGE,16055,2002,2818,12271,15089
HAYLAGE,16055,2002,0,275,275
OATS,16055,2002,123,1429,1552
ONIONS,16055,2002,1,0,1
RASPBERRIES,16055,2002,2,0,2
STRAWBERRIES,16055,2002,1,0,1
SWEET CORN,16055,2002,4,0,4
VEGETABLE TOTALS,16055,2002,9,0,9
WHEAT,16055,2002,0,5100,5100
BARLEY,16057,2002,0,11191,11191
BERRY TOTALS,16057,2002,1,0,1
GRASSES & LEGUMES TOTALS,16057,2002,6505,0,6505
HAY,16057,2002,0,8689,8689
HAY & HAYLAGE,16057,2002,0,20338,20338
HAYLAGE,16057,2002,0,535,535
LENTILS,16057,2002,0,26561,26561
MUSTARD,16057,2002,6606,0,6606
OATS,16057,2002,0,321,321
PEAS,16057,2002,0,13703,13703
VEGETABLE TOTALS,16057,2002,3,0,3
WHEAT,16057,2002,0,75316,75316
BARLEY,16059,2002,0,156,156
HAY,16059,2002,32170,736,32906
HAY & HAYLAGE,16059,2002,37996,645,38641
OATS,16059,2002,137,0,137
BARLEY,16061,2002,0,18625,18625
CANOLA,16061,2002,0,6104,6104
GRASSES & LEGUMES TOTALS,16061,2002,14704,0,14704
HAY,16061,2002,0,6712,6712
HAY & HAYLAGE,16061,2002,0,8836,8836
LENTILS,16061,2002,0,8447,8447
MUSTARD,16061,2002,418,0,418
OATS,16061,2002,0,3062,3062
PEAS,16061,2002,0,8715,8715
WHEAT,16061,2002,0,53018,53018
BARLEY,16063,2002,2333,19,2352
CORN,16063,2002,3893,0,3893
HAY,16063,2002,27055,365,27420
HAY & HAYLAGE,16063,2002,27786,516,28302
HAYLAGE,16063,2002,1252,100,1352
OATS,16063,2002,0,78,78
SUGARBEETS,16063,2002,5244,0,5244
BARLEY,16065,2002,33724,14429,48153
CORN,16065,2002,190,0,190
HAY,16065,2002,14151,2620,16771
HAY & HAYLAGE,16065,2002,14267,2772,17039
OATS,16065,2002,36,0,36
POTATOES,16065,2002,34617,0,34617
RASPBERRIES,16065,2002,2,0,2
BARLEY,16067,2002,35165,508,35673
CORN,16067,2002,2900,0,2900
GRASSES & LEGUMES TOTALS,16067,2002,261,0,261
HAY,16067,2002,28145,544,28689
HAY & HAYLAGE,16067,2002,29370,525,29895
HAYLAGE,16067,2002,865,0,865
OATS,16067,2002,476,3,479
POTATOES,16067,2002,35842,0,35842
SUGARBEETS,16067,2002,47804,0,47804
VEGETABLE TOTALS,16067,2002,40,0,40
WHEAT,16067,2002,10909,814,11723
BARLEY,16069,2002,0,18627,18627
CANOLA,16069,2002,0,1225,1225
GRASSES & LEGUMES TOTALS,16069,2002,9241,0,9241
HAY,16069,2002,243,5029,5272
HAY & HAYLAGE,16069,2002,311,8244,8555
HAYLAGE,16069,2002,0,742,742
LENTILS,16069,2002,0,15137,15137
MUSTARD,16069,2002,4842,0,4842
OATS,16069,2002,0,560,560
PEAS,16069,2002,0,15378,15378
VEGETABLE TOTALS,16069,2002,787,0,787
WHEAT,16069,2002,0,68907,68907
BARLEY,16071,2002,1508,11399,12907
CORN,16071,2002,120,0,120
HAY,16071,2002,24396,8181,32577
HAY & HAYLAGE,16071,2002,25127,8729,33856
OATS,16071,2002,135,320,455
SAFFLOWER,16071,2002,88,2107,2195
SOD,16071,2002,396,0,396
BARLEY,16073,2002,1948,0,1948
CORN,16073,2002,11748,0,11748
GRASSES & LEGUMES TOTALS,16073,2002,1394,0,1394
HAY,16073,2002,64183,1430,65613
HAY & HAYLAGE,16073,2002,70892,1632,72524
HAYLAGE,16073,2002,2766,278,3044
OATS,16073,2002,101,25,126
ONIONS,16073,2002,170,0,170
POTATOES,16073,2002,4375,0,4375
SUGARBEETS,16073,2002,5093,0,5093
VEGETABLE TOTALS,16073,2002,303,0,303
WHEAT,16073,2002,4857,0,4857
BARLEY,16075,2002,0,386,386
CORN,16075,2002,7641,0,7641
"FIELD CROPS, OTHER",16075,2002,109,0,109
GRASSES & LEGUMES TOTALS,16075,2002,1150,0,1150
HAY,16075,2002,13899,598,14497
HAY & HAYLAGE,16075,2002,15646,737,16383
HAYLAGE,16075,2002,1553,18,1571
MINT,16075,2002,0,1475,1475
OATS,16075,2002,19,0,19
ONIONS,16075,2002,1783,0,1783
POTATOES,16075,2002,1973,0,1973
PUMPKINS,16075,2002,8,0,8
SUGARBEETS,16075,2002,2884,0,2884
VEGETABLE TOTALS,16075,2002,2164,0,2164
WHEAT,16075,2002,3457,650,4107
BARLEY,16077,2002,4088,1248,5336
CORN,16077,2002,3163,0,3163
HAY,16077,2002,6869,4251,11120
HAY & HAYLAGE,16077,2002,7646,4103,11749
HAYLAGE,16077,2002,116,0,116
OATS,16077,2002,0,98,98
POTATOES,16077,2002,26881,0,26881
SAFFLOWER,16077,2002,0,4168,4168
SUGARBEETS,16077,2002,13025,0,13025
WHEAT,16077,2002,16907,27633,44540
HAY,16079,2002,0,104,104
HAY & HAYLAGE,16079,2002,0,413,413
BARLEY,16081,2002,24119,14414,38533
BERRY TOTALS,16081,2002,1,0,1
HAY,16081,2002,12844,4773,17617
HAY & HAYLAGE,16081,2002,13644,5135,18779
HAYLAGE,16081,2002,157,0,157
POTATOES,16081,2002,7066,0,7066
TOMATOES,16081,2002,1,0,1
VEGETABLE TOTALS,16081,2002,9,0,9
WHEAT,16081,2002,0,624,624
ASPARAGUS,16083,2002,15,0,15
BARLEY,16083,2002,28555,303,28858
BLACKBERRIES,16083,2002,2,0,2
CORN,16083,2002,21395,0,21395
GRASSES & LEGUMES TOTALS,16083,2002,220,0,220
HAY,16083,2002,63981,1443,65424
HAY & HAYLAGE,16083,2002,70463,1827,72290
HAYLAGE,16083,2002,5993,44,6037
OATS,16083,2002,316,0,316
PEAS,16083,2002,1718,434,2152
POTATOES,16083,2002,14533,0,14533
SUGARBEETS,16083,2002,16566,0,16566
SWEET CORN,16083,2002,5824,0,5824
TOMATOES,16083,2002,1,0,1
VEGETABLE TOTALS,16083,2002,7271,0,7271
WHEAT,16083,2002,22310,128,22438
HAY,16085,2002,823,917,1740
HAY & HAYLAGE,16085,2002,2803,844,3647
OATS,16085,2002,973,12,985
BARLEY,16087,2002,476,513,989
CORN,16087,2002,1460,0,1460
GRASSES & LEGUMES TOTALS,16087,2002,160,0,160
HAY,16087,2002,19468,17176,36644
HAY & HAYLAGE,16087,2002,22271,17276,39547
HAYLAGE,16087,2002,1420,347,1767
OATS,16087,2002,0,200,200
POTATOES,16087,2002,597,0,597
VEGETABLE TOTALS,16087,2002,2571,0,2571
WHEAT,16087,2002,5865,1088,6953
BARLEY,30001,2002,2357,200,2557
HAY,30001,2002,98488,5453,103941
HAY & HAYLAGE,30001,2002,10262,816,11078
HAYLAGE,30001,2002,232,0,232
OATS,30001,2002,391,0,391
POTATOES,30001,2002,1323,0,1323
WHEAT,30001,2002,0,2692,2692
BARLEY,30003,2002,6804,5837,12641
CORN,30003,2002,3415,70,3485
GRASSES & LEGUMES TOTALS,30003,2002,1072,0,1072
HAY,30003,2002,19288,37603,56891
HAY & HAYLAGE,30003,2002,19927,39209,59136
OATS,30003,2002,0,568,568
SUGARBEETS,30003,2002,7519,0,7519
WHEAT,30003,2002,4890,59793,64683
BARLEY,30005,2002,2817,14553,17370
CANOLA,30005,2002,0,810,810
GRASSES & LEGUMES TOTALS,30005,2002,1420,0,1420
HAY,30005,2002,32588,29843,62431
HAY & HAYLAGE,30005,2002,35825,46275,82100
HAYLAGE,30005,2002,0,2693,2693
OATS,30005,2002,218,1326,1544
POTATOES,30005,2002,18,0,18
SAFFLOWER,30005,2002,0,882,882
WHEAT,30005,2002,0,2528,2528
BARLEY,30007,2002,2396,2981,5377
CANOLA,30007,2002,554,0,554
GRASSES & LEGUMES TOTALS,30007,2002,2819,0,2819
HAY,30007,2002,27568,3212,30780
HAY & HAYLAGE,30007,2002,30112,3976,34088
POTATOES,30007,2002,321,0,321
WHEAT,30007,2002,560,8494,9054
BARLEY,30009,2002,8069,680,8749
BERRY TOTALS,30009,2002,2,0,2
CORN,30009,2002,6319,8,6327
GRASSES & LEGUMES TOTALS,30009,2002,1171,0,1171
HAY,30009,2002,26643,13512,40155
HAY & HAYLAGE,30009,2002,36887,15437,52324
HAYLAGE,30009,2002,442,20,462
OATS,30009,2002,960,103,1063
PUMPKINS,30009,2002,12,0,12
SUGARBEETS,30009,2002,4114,0,4114
SWEET CORN,30009,2002,4,0,4
VEGETABLE TOTALS,30009,2002,17,0,17
WHEAT,30009,2002,0,5017,5017
BARLEY,30011,2002,0,706,706
FLAXSEED,30011,2002,0,586,586
GRASSES & LEGUMES TOTALS,30011,2002,380,0,380
HAY,30011,2002,0,22662,22662
HAY & HAYLAGE,30011,2002,981,25838,26819
SAFFLOWER,30011,2002,0,1486,1486
WHEAT,30011,2002,0,2763,2763
BARLEY,30013,2002,10977,34329,45306
HAY,30013,2002,19546,58890,78436
HAY & HAYLAGE,30013,2002,21440,67594,89034
HAYLAGE,30013,2002,568,492,1060
OATS,30013,2002,462,456,918
POTATOES,30013,2002,9,0,9
SWEET CORN,30013,2002,3,0,3
"VEGETABLES, MIXED",30013,2002,15,0,15
VEGETABLE TOTALS,30013,2002,26,0,26
WHEAT,30013,2002,524,79786,80310
BARLEY,30015,2002,1377,64735,66112
GRASSES & LEGUMES TOTALS,30015,2002,619,0,619
HAY,30015,2002,7274,23530,30804
HAY & HAYLAGE,30015,2002,8683,29992,38675
OATS,30015,2002,0,589,589
PEAS,30015,2002,0,1121,1121
SAFFLOWER,30015,2002,0,1927,1927
WHEAT,30015,2002,770,15626,16396
BARLEY,30017,2002,686,1427,2113
CORN,30017,2002,5941,173,6114
GRASSES & LEGUMES TOTALS,30017,2002,163,0,163
HAY,30017,2002,14463,15202,29665
HAY & HAYLAGE,30017,2002,15727,17663,33390
HAYLAGE,30017,2002,393,0,393
OATS,30017,2002,239,364,603
SORGHUM,30017,2002,216,0,216
SUGARBEETS,30017,2002,1594,0,1594
WHEAT,30017,2002,0,7657,7657
BARLEY,30019,2002,0,2759,2759
CANOLA,30019,2002,0,5174,5174
FLAXSEED,30019,2002,0,2792,2792
HAY,30019,2002,852,20588,21440
HAY & HAYLAGE,30019,2002,901,35247,36148
LENTILS,30019,2002,0,1681,1681
MUSTARD,30019,2002,2151,0,2151
OATS,30019,2002,0,882,882
PEAS,30019,2002,0,2621,2621
SAFFLOWER,30019,2002,0,1344,1344
BARLEY,30021,2002,575,14397,14972
CANOLA,30021,2002,0,484,484
CORN,30021,2002,2372,0,2372
GRASSES & LEGUMES TOTALS,30021,2002,1161,0,1161
HAY,30021,2002,5966,30312,36278
HAY & HAYLAGE,30021,2002,6130,49760,55890
HAYLAGE,30021,2002,0,456,456
LENTILS,30021,2002,0,221,221
MUSTARD,30021,2002,696,0,696
OATS,30021,2002,0,1089,1089
PEAS,30021,2002,0,4316,4316
SAFFLOWER,30021,2002,0,4194,4194
SUGARBEETS,30021,2002,2826,0,2826
WHEAT,30021,2002,0,5781,5781
HAY,30023,2002,9345,349,9694
HAY & HAYLAGE,30023,2002,12784,349,13133
BARLEY,30025,2002,0,1625,1625
GRASSES & LEGUMES TOTALS,30025,2002,230,0,230
HAY,30025,2002,0,27978,27978
HAY & HAYLAGE,30025,2002,530,32517,33047
OATS,30025,2002,0,261,261
SAFFLOWER,30025,2002,0,1021,1021
WHEAT,30025,2002,0,9346,9346
BARLEY,30027,2002,351,42767,43118
CANOLA,30027,2002,0,1335,1335
HAY,30027,2002,11950,29451,41401
HAY & HAYLAGE,30027,2002,12419,3942,16361
HAYLAGE,30027,2002,0,1066,1066
OATS,30027,2002,0,1982,1982
PEAS,30027,2002,0,420,420
WHEAT,30027,2002,0,93334,93334
BARLEY,30029,2002,3865,8627,12492
BEANS,30029,2002,0,1,1
BEETS,30029,2002,1,0,1
BERRY TOTALS,30029,2002,15,0,15
BROCCOLI,30029,2002,1,0,1
CABBAGE,30029,2002,2,0,2
CARROTS,30029,2002,3,0,3
CUCUMBERS,30029,2002,1,0,1
GARLIC,30029,2002,6,0,6
"GRASSES & LEGUMES, OTHER",30029,2002,120,0,120
GRASSES & LEGUMES TOTALS,30029,2002,120,0,120
HAY,30029,2002,12814,20103,32917
HAY & HAYLAGE,30029,2002,13688,25280,38968
HAYLAGE,30029,2002,493,449,942
HERBS,30029,2002,0,1,1
LENTILS,30029,2002,0,511,511
OATS,30029,2002,0,910,910
ONIONS,30029,2002,1,0,1
PEAS,30029,2002,0,740,740
PEPPERS,30029,2002,1,0,1
POTATOES,30029,2002,485,0,485
PUMPKINS,30029,2002,6,0,6
SOD,30029,2002,29,0,29
SQUASH,30029,2002,5,0,5
SWEET CORN,30029,2002,2,0,2
TOMATOES,30029,2002,1,0,1
VEGETABLE TOTALS,30029,2002,43,0,43
BARLEY,30031,2002,13820,23187,37007
BERRY TOTALS,30031,2002,3,0,3
CANOLA,30031,2002,365,410,775
CORN,30031,2002,835,60,895
GRASSES & LEGUMES TOTALS,30031,2002,1330,0,1330
HAY,30031,2002,44522,21315,65837
HAY & HAYLAGE,30031,2002,50006,29193,79199
HAYLAGE,30031,2002,4097,294,4391
OATS,30031,2002,861,271,1132
PEAS,30031,2002,0,471,471
POTATOES,30031,2002,5010,0,5010
PUMPKINS,30031,2002,7,0,7
RASPBERRIES,30031,2002,2,0,2
SQUASH,30031,2002,4,0,4
STRAWBERRIES,30031,2002,1,0,1
SWEET CORN,30031,2002,22,0,22
TOMATOES,30031,2002,1,0,1
"VEGETABLES, MIXED",30031,2002,6,0,6
VEGETABLE TOTALS,30031,2002,43,0,43
BARLEY,30033,2002,0,7657,7657
HAY,30033,2002,2514,33622,36136
HAY & HAYLAGE,30033,2002,3016,53172,56188
OATS,30033,2002,0,1237,1237
WHEAT,30033,2002,0,21701,21701
BARLEY,30035,2002,10021,82203,92224
HAY,30035,2002,9079,28168,37247
HAY & HAYLAGE,30035,2002,9407,37088,46495
OATS,30035,2002,0,562,562
POTATOES,30035,2002,12,0,12
VEGETABLE TOTALS,30035,2002,11,0,11
BARLEY,30037,2002,0,2310,2310
HAY,30037,2002,3710,6216,9926
HAY & HAYLAGE,30037,2002,4379,7580,11959
WHEAT,30037,2002,0,7833,7833
HAY,30039,2002,21154,308,21462
HAY & HAYLAGE,30039,2002,25154,1351,26505
BARLEY,30041,2002,0,17983,17983
GRASSES & LEGUMES TOTALS,30041,2002,1601,0,1601
HAY,30041,2002,2239,20425,22664
HAY & HAYLAGE,30041,2002,2599,29557,32156
OATS,30041,2002,0,1994,1994
PEAS,30041,2002,0,100,100
WHEAT,30041,2002,0,14049,14049
BARLEY,30043,2002,0,1444,1444
HAY,30043,2002,16361,3713,20074
HAY & HAYLAGE,30043,2002,17412,5678,23090
OATS,30043,2002,117,61,178
POTATOES,30043,2002,2,0,2
SWEET CORN,30043,2002,1,0,1
VEGETABLE TOTALS,30043,2002,4,0,4
BARLEY,30045,2002,0,24209,24209
HAY,30045,2002,6507,77170,83677
HAY & HAYLAGE,30045,2002,7276,83106,90382
HAYLAGE,30045,2002,550,1514,2064
OATS,30045,2002,0,856,856
SUNFLOWER,30045,2002,0,232,232
WHEAT,30045,2002,0,39675,39675
BARLEY,30047,2002,1705,857,2562
BERRY TOTALS,30047,2002,6,0,6
CORN,30047,2002,895,0,895
GRASSES & LEGUMES TOTALS,30047,2002,514,0,514
HAY,30047,2002,40716,12825,53541
HAY & HAYLAGE,30047,2002,44022,14978,59000
HAYLAGE,30047,2002,910,15,925
OATS,30047,2002,754,265,1019
POTATOES,30047,2002,2037,0,2037
VEGETABLE TOTALS,30047,2002,5,0,5
BARLEY,30049,2002,4289,3497,7786
HAY,30049,2002,30924,10131,41055
HAY & HAYLAGE,30049,2002,32452,12887,45339
OATS,30049,2002,153,22,175
POTATOES,30049,2002,4,0,4
TOMATOES,30049,2002,3,0,3
VEGETABLE TOTALS,30049,2002,22,0,22
BARLEY,30051,2002,1848,20509,22357
HAY,30051,2002,2512,11247,13759
HAY & HAYLAGE,30051,2002,3113,13830,16943
VEGETABLE TOTALS,30051,2002,19,0,19
WHEAT,30051,2002,332,3207,3539
BERRY TOTALS,30053,2002,2,0,2
HAY,30053,2002,2852,2377,5229
HAY & HAYLAGE,30053,2002,3535,3809,7344
OATS,30053,2002,0,29,29
SWEET CORN,30053,2002,6,0,6
VEGETABLE TOTALS,30053,2002,7,0,7
BARLEY,30055,2002,0,8485,8485
HAY,30055,2002,7768,25826,33594
HAY & HAYLAGE,30055,2002,8217,40592,48809
MUSTARD,30055,2002,2469,0,2469
OATS,30055,2002,0,1937,1937
SAFFLOWER,30055,2002,0,3963,3963
WHEAT,30055,2002,0,12033,12033
BARLEY,30057,2002,1880,934,2814
HAY,30057,2002,59325,6941,66266
HAY & HAYLAGE,30057,2002,66146,8941,75087
HAYLAGE,30057,2002,1220,0,1220
OATS,30057,2002,727,218,945
POTATOES,30057,2002,291,0,291
WHEAT,30057,2002,0,2018,2018
BARLEY,30059,2002,3577,8273,11850
HAY,30059,2002,29660,9350,39010
HAY & HAYLAGE,30059,2002,34435,12983,47418
OATS,30059,2002,1014,110,1124
WHEAT,30059,2002,0,6302,6302
HAY,30061,2002,596,1239,1835
HAY & HAYLAGE,30061,2002,1087,1415,2502
BARLEY,30063,2002,486,0,486
BEANS,30063,2002,0,1,1
BERRY TOTALS,30063,2002,1,0,1
GARLIC,30063,2002,1,0,1
HAY,30063,2002,9432,5444,14876
HAY & HAYLAGE,30063,2002,12453,7590,20043
HAYLAGE,30063,2002,68,160,228
OATS,30063,2002,95,13,108
SQUASH,30063,2002,1,0,1
TOMATOES,30063,2002,1,0,1
VEGETABLE TOTALS,30063,2002,25,0,25
WHEAT,30063,2002,0,683,683
BARLEY,30065,2002,123,661,784
HAY,30065,2002,6830,15275,22105
HAY & HAYLAGE,30065,2002,7835,17858,25693
OATS,30065,2002,0,701,701
VEGETABLE TOTALS,30065,2002,5,0,5
WHEAT,30065,2002,0,8379,8379
BARLEY,30067,2002,1413,6303,7716
BEANS,30067,2002,0,1,1
HAY,30067,2002,37462,17247,54709
HAY & HAYLAGE,30067,2002,40948,21196,62144
HAYLAGE,30067,2002,610,0,610
OATS,30067,2002,364,209,573
VEGETABLE TOTALS,30067,2002,7,0,7
WHEAT,30067,2002,0,3684,3684
HAY,30069,2002,0,9500,9500
HAY & HAYLAGE,30069,2002,2401,8528,10929
WHEAT,30069,2002,0,7298,7298
BARLEY,30071,2002,937,19393,20330
CORN,30071,2002,413,0,413
FLAXSEED,30071,2002,0,249,249
GRASSES & LEGUMES TOTALS,30071,2002,2361,0,2361
HAY,30071,2002,22840,32534,55374
HAY & HAYLAGE,30071,2002,26515,44630,71145
HAYLAGE,30071,2002,65,141,206
LENTILS,30071,2002,0,570,570
OATS,30071,2002,98,772,870
PEAS,30071,2002,0,1249,1249
SAFFLOWER,30071,2002,0,1440,1440
WHEAT,30071,2002,0,1377,1377
BARLEY,30073,2002,39573,-27749,11824
CANOLA,30073,2002,1161,740,1901
HAY,30073,2002,20761,14247,35008
HAY & HAYLAGE,30073,2002,22649,17399,40048
HAYLAGE,30073,2002,0,420,420
OATS,30073,2002,0,579,579
PEAS,30073,2002,0,724,724
POTATOES,30073,2002,20,0,20
SWEET CORN,30073,2002,4,0,4
VEGETABLE TOTALS,30073,2002,19,0,19
WHEAT,30073,2002,769,19531,20300
BARLEY,30075,2002,0,2054,2054
GRASSES & LEGUMES TOTALS,30075,2002,415,0,415
HAY,30075,2002,7319,31681,39000
HAY & HAYLAGE,30075,2002,8179,36014,44193
OATS,30075,2002,0,291,291
WHEAT,30075,2002,0,3317,3317
BARLEY,30077,2002,640,540,1180
HAY,30077,2002,30384,5694,36078
HAY & HAYLAGE,30077,2002,48269,7887,56156
OATS,30077,2002,150,29,179
BARLEY,30079,2002,130,3449,3579
CORN,30079,2002,2095,0,2095
HAY,30079,2002,4379,11004,15383
HAY & HAYLAGE,30079,2002,4832,15118,19950
HAYLAGE,30079,2002,283,99,382
OATS,30079,2002,0,166,166
SUGARBEETS,30079,2002,2133,0,2133
WHEAT,30079,2002,0,8737,8737
ASPARAGUS,30081,2002,1,0,1
BARLEY,30081,2002,948,314,1262
BEANS,30081,2002,0,4,4
BERRY TOTALS,30081,2002,6,0,6
BROCCOLI,30081,2002,1,0,1
CARROTS,30081,2002,3,0,3
CORN,30081,2002,0,292,292
GARLIC,30081,2002,3,0,3
HAY,30081,2002,26991,3155,30146
HAY & HAYLAGE,30081,2002,39453,4803,44256
HAYLAGE,30081,2002,1071,69,1140
OATS,30081,2002,678,64,742
ONIONS,30081,2002,2,0,2
POTATOES,30081,2002,4,0,4
PUMPKINS,30081,2002,3,0,3
RASPBERRIES,30081,2002,4,0,4
SQUASH,30081,2002,5,0,5
SWEET CORN,30081,2002,21,0,21
TOMATOES,30081,2002,4,0,4
"VEGETABLES, MIXED",30081,2002,10,0,10
VEGETABLE TOTALS,30081,2002,63,0,63
WHEAT,30081,2002,228,530,758
BARLEY,30083,2002,4327,10167,14494
CANOLA,30083,2002,0,3032,3032
CORN,30083,2002,6681,762,7443
FLAXSEED,30083,2002,0,666,666
GRASSES & LEGUMES TOTALS,30083,2002,729,0,729
HAY,30083,2002,8621,31555,40176
HAY & HAYLAGE,30083,2002,8857,46334,55191
HAYLAGE,30083,2002,0,941,941
LENTILS,30083,2002,0,1176,1176
MELONS,30083,2002,7,0,7
MUSTARD,30083,2002,2705,0,2705
OATS,30083,2002,744,3127,3871
PEAS,30083,2002,0,968,968
SAFFLOWER,30083,2002,0,9130,9130
SUGARBEETS,30083,2002,18199,0,18199
SWEET CORN,30083,2002,13,0,13
VEGETABLE TOTALS,30083,2002,52,0,52
WHEAT,30083,2002,0,3475,3475
BARLEY,30085,2002,912,10369,11281
CANOLA,30085,2002,0,3998,3998
CORN,30085,2002,792,105,897
CRAMBE,30085,2002,2301,0,2301
FLAXSEED,30085,2002,0,874,874
HAY,30085,2002,7294,41540,48834
HAY & HAYLAGE,30085,2002,9163,58185,67348
LENTILS,30085,2002,0,3989,3989
MUSTARD,30085,2002,1195,0,1195
OATS,30085,2002,0,2702,2702
PEAS,30085,2002,0,4291,4291
SAFFLOWER,30085,2002,0,6798,6798
SUGARBEETS,30085,2002,4846,0,4846
BARLEY,30087,2002,1211,808,2019
CORN,30087,2002,4772,40,4812
GRASSES & LEGUMES TOTALS,30087,2002,290,0,290
HAY,30087,2002,16786,19915,36701
HAY & HAYLAGE,30087,2002,18559,26084,44643
HAYLAGE,30087,2002,298,77,375
OATS,30087,2002,122,467,589
SUGARBEETS,30087,2002,2206,0,2206
WHEAT,30087,2002,0,19159,19159
BARLEY,30089,2002,0,168,168
HAY,30089,2002,10657,11702,22359
HAY & HAYLAGE,30089,2002,11858,18469,30327
OATS,30089,2002,282,285,567
SWEET CORN,30089,2002,7,0,7
VEGETABLE TOTALS,30089,2002,29,0,29
WHEAT,30089,2002,0,340,340
BARLEY,30091,2002,0,12878,12878
CANOLA,30091,2002,851,8089,8940
FLAXSEED,30091,2002,0,5798,5798
HAY,30091,2002,3595,24145,27740
HAY & HAYLAGE,30091,2002,4452,39328,43780
HAYLAGE,30091,2002,0,390,390
LENTILS,30091,2002,0,8379,8379
MUSTARD,30091,2002,11721,0,11721
OATS,30091,2002,0,1628,1628
PEAS,30091,2002,0,5895,5895
SAFFLOWER,30091,2002,0,1760,1760
HAY,30093,2002,3735,725,4460
HAY & HAYLAGE,30093,2002,4796,1485,6281
BARLEY,30095,2002,1317,7383,8700
CORN,30095,2002,2412,0,2412
HAY,30095,2002,10354,31671,42025
HAY & HAYLAGE,30095,2002,13945,37346,51291
OATS,30095,2002,79,510,589
WHEAT,30095,2002,0,13317,13317
BARLEY,30097,2002,0,2691,2691
HAY,30097,2002,27629,14295,41924
HAY & HAYLAGE,30097,2002,30796,15369,46165
OATS,30097,2002,234,1124,1358
WHEAT,30097,2002,0,2847,2847
BARLEY,30099,2002,63128,-50865,12263
BEANS,30099,2002,0,2,2
CABBAGE,30099,2002,1,0,1
CANOLA,30099,2002,0,640,640
CUCUMBERS,30099,2002,3,0,3
GRASSES & LEGUMES TOTALS,30099,2002,112,0,112
HAY,30099,2002,45245,18523,63768
HAY & HAYLAGE,30099,2002,46522,26365,72887
OATS,30099,2002,166,875,1041
PEAS,30099,2002,0,112,112
POTATOES,30099,2002,21,0,21
SQUASH,30099,2002,1,0,1
SWEET CORN,30099,2002,5,0,5
TOMATOES,30099,2002,1,0,1
VEGETABLE TOTALS,30099,2002,17,0,17
WHEAT,30099,2002,614,46143,46757
BARLEY,30101,2002,0,50077,50077
GRASSES & LEGUMES TOTALS,30101,2002,1075,0,1075
HAY,30101,2002,3276,15060,18336
HAY & HAYLAGE,30101,2002,3371,21752,25123
OATS,30101,2002,0,387,387
WHEAT,30101,2002,0,2083,2083
BARLEY,30103,2002,1190,609,1799
CORN,30103,2002,5054,20,5074
GRASSES & LEGUMES TOTALS,30103,2002,307,0,307
HAY,30103,2002,5801,5454,11255
HAY & HAYLAGE,30103,2002,6391,5745,12136
HAYLAGE,30103,2002,407,245,652
OATS,30103,2002,0,106,106
SUGARBEETS,30103,2002,2796,0,2796
WHEAT,30103,2002,0,1922,1922
BARLEY,30105,2002,1404,9152,10556
CANOLA,30105,2002,0,2635,2635
CORN,30105,2002,1118,82,1200
FLAXSEED,30105,2002,0,2388,2388
GRASSES & LEGUMES TOTALS,30105,2002,495,0,495
HAY,30105,2002,27651,31295,58946
HAY & HAYLAGE,30105,2002,33612,54988,88600
HAYLAGE,30105,2002,1638,185,1823
LENTILS,30105,2002,0,511,511
MUSTARD,30105,2002,2825,0,2825
OATS,30105,2002,0,3214,3214
PEAS,30105,2002,0,1974,1974
SAFFLOWER,30105,2002,0,395,395
SORGHUM,30105,2002,0,370,370
WHEAT,30105,2002,0,837,837
BARLEY,30107,2002,0,10874,10874
HAY,30107,2002,5621,15453,21074
HAY & HAYLAGE,30107,2002,13662,19129,32791
OATS,30107,2002,225,291,516
POTATOES,30107,2002,8,0,8
WHEAT,30107,2002,0,2497,2497
BARLEY,30109,2002,0,1768,1768
CANOLA,30109,2002,0,2549,2549
FLAXSEED,30109,2002,0,395,395
