"source_desc","crops","location","year","total","irrigated"
"CENSUS","SWEET POTATOES","06029",2012,335,NA
"CENSUS","SWEET POTATOES","06033",2012,1,NA
"CENSUS","SWEET POTATOES","06047",2012,15959,NA
"CENSUS","SWEET POTATOES","06055",2012,1,NA
"CENSUS","SWEET POTATOES","06059",2012,2,NA
"CENSUS","SWEET POTATOES","06065",2012,9,NA
"CENSUS","SWEET POTATOES","06071",2012,3,NA
"CENSUS","SWEET POTATOES","06099",2012,1207,NA
"CENSUS","SWEET POTATOES","06107",2012,3,NA
"CENSUS","SWEET POTATOES","06113",2012,1,NA
"CENSUS","SWEET POTATOES","06115",2012,1,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06",2012,15618,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06029",2012,335,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06033",2012,1,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06047",2012,13388,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06055",2012,1,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06059",2012,2,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06065",2012,9,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06071",2012,3,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06099",2012,1207,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06107",2012,3,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06113",2012,1,NA
"CENSUS","SWEET POTATOES, FRESH MARKET","06115",2012,1,NA
"CENSUS","SWEET POTATOES, PROCESSING","06",2012,2571,NA
"CENSUS","SWEET POTATOES, PROCESSING","06047",2012,2571,NA
"CENSUS","TOMATOES, IN THE OPEN","06",2012,295247,NA
"CENSUS","TOMATOES, IN THE OPEN","06001",2012,17,NA
"CENSUS","TOMATOES, IN THE OPEN","06005",2012,5,NA
"CENSUS","TOMATOES, IN THE OPEN","06007",2012,17,NA
"CENSUS","TOMATOES, IN THE OPEN","06009",2012,4,NA
"CENSUS","TOMATOES, IN THE OPEN","06011",2012,11507,NA
"CENSUS","TOMATOES, IN THE OPEN","06015",2012,5,NA
"CENSUS","TOMATOES, IN THE OPEN","06017",2012,49,NA
"CENSUS","TOMATOES, IN THE OPEN","06019",2012,93967,NA
"CENSUS","TOMATOES, IN THE OPEN","06023",2012,66,NA
"CENSUS","TOMATOES, IN THE OPEN","06027",2012,2,NA
"CENSUS","TOMATOES, IN THE OPEN","06029",2012,10495,NA
"CENSUS","TOMATOES, IN THE OPEN","06031",2012,20605,NA
"CENSUS","TOMATOES, IN THE OPEN","06033",2012,18,NA
"CENSUS","TOMATOES, IN THE OPEN","06037",2012,50,NA
"CENSUS","TOMATOES, IN THE OPEN","06039",2012,4439,NA
"CENSUS","TOMATOES, IN THE OPEN","06041",2012,24,NA
"CENSUS","TOMATOES, IN THE OPEN","06045",2012,36,NA
"CENSUS","TOMATOES, IN THE OPEN","06047",2012,34457,NA
"CENSUS","TOMATOES, IN THE OPEN","06053",2012,4313,NA
"CENSUS","TOMATOES, IN THE OPEN","06055",2012,17,NA
"CENSUS","TOMATOES, IN THE OPEN","06057",2012,49,NA
"CENSUS","TOMATOES, IN THE OPEN","06059",2012,38,NA
"CENSUS","TOMATOES, IN THE OPEN","06061",2012,47,NA
"CENSUS","TOMATOES, IN THE OPEN","06065",2012,333,NA
"CENSUS","TOMATOES, IN THE OPEN","06067",2012,2056,NA
"CENSUS","TOMATOES, IN THE OPEN","06069",2012,1527,NA
"CENSUS","TOMATOES, IN THE OPEN","06071",2012,26,NA
"CENSUS","TOMATOES, IN THE OPEN","06073",2012,809,NA
"CENSUS","TOMATOES, IN THE OPEN","06077",2012,30942,NA
"CENSUS","TOMATOES, IN THE OPEN","06079",2012,439,NA
"CENSUS","TOMATOES, IN THE OPEN","06083",2012,719,NA
"CENSUS","TOMATOES, IN THE OPEN","06085",2012,2040,NA
"CENSUS","TOMATOES, IN THE OPEN","06087",2012,169,NA
"CENSUS","TOMATOES, IN THE OPEN","06089",2012,41,NA
"CENSUS","TOMATOES, IN THE OPEN","06093",2012,9,NA
"CENSUS","TOMATOES, IN THE OPEN","06095",2012,10341,NA
"CENSUS","TOMATOES, IN THE OPEN","06097",2012,176,NA
"CENSUS","TOMATOES, IN THE OPEN","06099",2012,9814,NA
"CENSUS","TOMATOES, IN THE OPEN","06101",2012,13051,NA
"CENSUS","TOMATOES, IN THE OPEN","06103",2012,18,NA
"CENSUS","TOMATOES, IN THE OPEN","06105",2012,13,NA
"CENSUS","TOMATOES, IN THE OPEN","06107",2012,176,NA
"CENSUS","TOMATOES, IN THE OPEN","06109",2012,6,NA
"CENSUS","TOMATOES, IN THE OPEN","06111",2012,883,NA
"CENSUS","TOMATOES, IN THE OPEN","06113",2012,39269,NA
"CENSUS","TOMATOES, IN THE OPEN","06115",2012,19,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06",2012,39196,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06005",2012,5,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06007",2012,17,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06009",2012,4,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06013",2012,84,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06015",2012,5,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06017",2012,37,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06019",2012,4711,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06021",2012,3,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06023",2012,64,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06025",2012,3,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06027",2012,2,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06029",2012,1278,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06031",2012,1557,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06033",2012,18,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06037",2012,36,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06041",2012,23,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06045",2012,27,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06047",2012,13408,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06053",2012,3789,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06055",2012,17,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06057",2012,43,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06059",2012,38,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06061",2012,44,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06065",2012,330,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06069",2012,533,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06071",2012,22,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06073",2012,803,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06077",2012,5383,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06079",2012,296,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06083",2012,657,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06089",2012,39,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06095",2012,83,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06097",2012,171,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06099",2012,542,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06101",2012,91,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06103",2012,16,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06105",2012,11,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06107",2012,155,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06109",2012,6,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06113",2012,1414,NA
"CENSUS","TOMATOES, IN THE OPEN, FRESH MARKET","06115",2012,13,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06",2012,256051,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06017",2012,12,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06019",2012,89256,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06023",2012,2,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06029",2012,9217,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06031",2012,19049,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06037",2012,13,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06045",2012,9,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06047",2012,21050,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06053",2012,524,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06057",2012,6,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06061",2012,3,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06065",2012,2,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06069",2012,994,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06071",2012,4,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06073",2012,7,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06077",2012,25559,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06079",2012,144,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06083",2012,62,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06089",2012,3,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06095",2012,10258,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06097",2012,5,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06099",2012,9272,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06101",2012,12960,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06103",2012,2,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06105",2012,3,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06107",2012,22,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06113",2012,37855,NA
"CENSUS","TOMATOES, IN THE OPEN, PROCESSING","06115",2012,6,NA
"SURVEY","TOMATOES, IN THE OPEN, PROCESSING","06ag40",2012,5000,NA
"SURVEY","TOMATOES, IN THE OPEN, PROCESSING","06ag50",2012,66000,NA
"SURVEY","TOMATOES, IN THE OPEN, PROCESSING","06ag51",2012,187000,NA
"CENSUS","TRITICALE","06",2012,14677,9743
"CENSUS","TRITICALE","06013",2012,145,145
"CENSUS","TRITICALE","06047",2012,694,NA
"CENSUS","TRITICALE","06067",2012,1596,1198
"CENSUS","TRITICALE","06077",2012,5787,NA
"CENSUS","TRITICALE","06095",2012,2813,597
"CENSUS","TRITICALE","06113",2012,541,NA
"CENSUS","TURNIPS","06",2012,386,NA
"CENSUS","TURNIPS","06007",2012,1,NA
"CENSUS","TURNIPS","06019",2012,26,NA
"CENSUS","TURNIPS","06023",2012,5,NA
"CENSUS","TURNIPS","06047",2012,4,NA
"CENSUS","TURNIPS","06057",2012,2,NA
"CENSUS","TURNIPS","06069",2012,1,NA
"CENSUS","TURNIPS","06073",2012,7,NA
"CENSUS","TURNIPS","06077",2012,8,NA
"CENSUS","TURNIPS","06079",2012,2,NA
"CENSUS","TURNIPS","06097",2012,3,NA
"CENSUS","TURNIPS","06113",2012,4,NA
"CENSUS","TURNIPS, FRESH MARKET","06",2012,384,NA
"CENSUS","TURNIPS, FRESH MARKET","06007",2012,1,NA
"CENSUS","TURNIPS, FRESH MARKET","06019",2012,26,NA
"CENSUS","TURNIPS, FRESH MARKET","06023",2012,5,NA
"CENSUS","TURNIPS, FRESH MARKET","06047",2012,4,NA
"CENSUS","TURNIPS, FRESH MARKET","06057",2012,2,NA
"CENSUS","TURNIPS, FRESH MARKET","06069",2012,1,NA
"CENSUS","TURNIPS, FRESH MARKET","06073",2012,7,NA
"CENSUS","TURNIPS, FRESH MARKET","06077",2012,8,NA
"CENSUS","TURNIPS, FRESH MARKET","06079",2012,2,NA
"CENSUS","TURNIPS, FRESH MARKET","06097",2012,3,NA
"CENSUS","TURNIPS, PROCESSING","06",2012,2,NA
"SURVEY","VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING","06",2012,278460,NA
"SURVEY","VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET","06",2012,753300,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06",2012,1175249,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06001",2012,116,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06005",2012,33,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06007",2012,566,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06009",2012,57,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06011",2012,14773,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06013",2012,5254,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06015",2012,54,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06017",2012,229,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06019",2012,176589,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06021",2012,3403,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06023",2012,598,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06025",2012,126153,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06029",2012,88634,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06031",2012,27267,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06033",2012,108,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06035",2012,630,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06037",2012,17447,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06039",2012,6913,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06041",2012,230,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06043",2012,1,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06045",2012,369,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06047",2012,59815,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06049",2012,4386,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06053",2012,261546,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06055",2012,72,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06057",2012,212,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06059",2012,1548,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06061",2012,185,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06065",2012,36314,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06067",2012,3720,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06069",2012,10461,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06071",2012,1032,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06073",2012,1968,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06077",2012,57903,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06079",2012,25441,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06081",2012,1312,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06083",2012,64393,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06085",2012,11234,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06087",2012,17898,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06089",2012,134,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06093",2012,9129,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06095",2012,13277,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06097",2012,1121,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06099",2012,19050,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06101",2012,18934,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06103",2012,83,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06105",2012,67,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06107",2012,3611,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06111",2012,35714,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06113",2012,45059,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN","06115",2012,86,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06",2012,799510,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06005",2012,33,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06007",2012,185,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06009",2012,44,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06011",2012,3328,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06015",2012,54,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06017",2012,212,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06019",2012,66448,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06023",2012,594,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06025",2012,105268,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06029",2012,60196,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06031",2012,5319,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06033",2012,108,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06035",2012,630,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06037",2012,17410,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06039",2012,3264,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06041",2012,186,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06043",2012,1,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06045",2012,334,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06047",2012,35867,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06049",2012,1420,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06053",2012,247332,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06055",2012,70,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06057",2012,206,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06061",2012,158,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06063",2012,26,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06065",2012,35441,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06067",2012,1603,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06069",2012,8557,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06071",2012,1028,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06073",2012,1958,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06077",2012,28938,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06079",2012,24134,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06081",2012,1224,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06083",2012,58527,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06085",2012,8683,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06087",2012,17097,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06089",2012,131,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06093",2012,3303,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06095",2012,1917,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06097",2012,1100,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06099",2012,7592,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06101",2012,4655,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06103",2012,78,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06105",2012,57,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06107",2012,2652,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06111",2012,30005,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06113",2012,3590,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET","06115",2012,72,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06",2012,375739,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06007",2012,381,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06009",2012,13,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06011",2012,11445,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06017",2012,16,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06019",2012,110141,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06023",2012,4,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06025",2012,20885,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06029",2012,28438,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06031",2012,21947,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06037",2012,37,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06039",2012,3649,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06041",2012,44,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06045",2012,35,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06047",2012,23948,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06049",2012,2966,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06053",2012,14213,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06055",2012,3,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06057",2012,6,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06061",2012,27,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06065",2012,873,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06067",2012,2116,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06069",2012,1904,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06071",2012,4,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06073",2012,10,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06077",2012,28965,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06079",2012,1307,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06081",2012,88,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06083",2012,5866,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06085",2012,2551,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06087",2012,801,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06089",2012,3,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06093",2012,5825,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06095",2012,11360,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06097",2012,22,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06099",2012,11458,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06101",2012,14279,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06103",2012,5,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06105",2012,10,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06107",2012,959,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06111",2012,5709,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06113",2012,41469,NA
"CENSUS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING","06115",2012,14,NA
"CENSUS","VEGETABLES, OTHER","06",2012,48325,NA
"CENSUS","VEGETABLES, OTHER","06001",2012,3,NA
"CENSUS","VEGETABLES, OTHER","06005",2012,6,NA
"CENSUS","VEGETABLES, OTHER","06007",2012,58,NA
"CENSUS","VEGETABLES, OTHER","06009",2012,27,NA
"CENSUS","VEGETABLES, OTHER","06013",2012,13,NA
"CENSUS","VEGETABLES, OTHER","06015",2012,4,NA
"CENSUS","VEGETABLES, OTHER","06017",2012,36,NA
"CENSUS","VEGETABLES, OTHER","06019",2012,1646,NA
"CENSUS","VEGETABLES, OTHER","06021",2012,3,NA
"CENSUS","VEGETABLES, OTHER","06023",2012,14,NA
"CENSUS","VEGETABLES, OTHER","06025",2012,14014,NA
"CENSUS","VEGETABLES, OTHER","06033",2012,5,NA
"CENSUS","VEGETABLES, OTHER","06037",2012,12062,NA
"CENSUS","VEGETABLES, OTHER","06039",2012,15,NA
"CENSUS","VEGETABLES, OTHER","06041",2012,23,NA
"CENSUS","VEGETABLES, OTHER","06045",2012,42,NA
"CENSUS","VEGETABLES, OTHER","06047",2012,302,NA
"CENSUS","VEGETABLES, OTHER","06053",2012,8344,NA
"CENSUS","VEGETABLES, OTHER","06055",2012,16,NA
"CENSUS","VEGETABLES, OTHER","06057",2012,35,NA
"CENSUS","VEGETABLES, OTHER","06059",2012,3,NA
"CENSUS","VEGETABLES, OTHER","06061",2012,12,NA
"CENSUS","VEGETABLES, OTHER","06065",2012,918,NA
"CENSUS","VEGETABLES, OTHER","06067",2012,63,NA
"CENSUS","VEGETABLES, OTHER","06069",2012,1235,NA
